ArtifactID,DependencyID,TAG
ameba:ameba,org.amebastack.module:ameba-email,['#Other']
amf:flex-messaging-core,org.unitils.soapui:unitils-soapui,"['#Data Protocols', '#Clients', '#SOAP']"
amplab:spark-indexedrdd,org.emmalanguage:emma-examples-spark,"['#Big Data', '#Data Analytics']"
amplab:spark-indexedrdd,org.emmalanguage:emma-spark,"['#Big Data', '#Data Analytics']"
analytics-android:amplitude,io.segment.analytics.android:all,"['#Analytics', '#Application Analytics']"
analytics-android:bugsnag,io.segment.analytics.android:all,"['#Analytics', '#Application Analytics']"
analytics-android:core,io.segment.analytics.android:all,"['#Analytics', '#Application Analytics']"
analytics-android:countly,io.segment.analytics.android:all,"['#Analytics', '#Application Analytics']"
analytics-android:flurry,io.segment.analytics.android:all,"['#Analytics', '#Application Analytics']"
analytics-android:google-analytics,io.segment.analytics.android:all,"['#Analytics', '#Application Analytics']"
analytics-android:localytics,io.segment.analytics.android:all,"['#Analytics', '#Application Analytics']"
analytics-android:mixpanel,io.segment.analytics.android:all,"['#Analytics', '#Application Analytics']"
analytics-android:quantcast,io.segment.analytics.android:all,"['#Analytics', '#Application Analytics']"
analytics-android:tapstream,io.segment.analytics.android:all,"['#Analytics', '#Application Analytics']"
android-async-http:android-async-http,org.solovyev.android:android-common-http,"['#Programming Language Utilities', '#Android']"
android-backdoors-bdd-annotations:android-backdoor-bdd-annotations,com.github.ignaciotcrespo:android-backdoor-bdd-compiler,['#MULTI-PROJECT']
android-gif-drawable:android-gif-drawable-native-armeabi,pl.droidsonroids.gif:android-gif-drawable,['#Graphics']
android.arch.lifecycle:common,com.uber.autodispose:autodispose-android-archcomponents,['#MULTI-PROJECT']
android.arch.lifecycle:common,com.uber.autodispose:autodispose-android-archcomponents-test,['#MULTI-PROJECT']
android.arch.lifecycle:common-java8,ru.noties:lifebus-arch,['#MULTI-PROJECT']
android.arch.lifecycle:compiler,com.mapbox.mapboxsdk:mapbox-android-navigation-ui,['#Software Development Kit']
android.arch.lifecycle:extensions,com.airbnb.android:mvrx,"['#Programming Language Utilities', '#Android']"
android.arch.lifecycle:extensions,com.ashokvarma.android:gander,"['#Programming Language Utilities', '#Android']"
android.arch.lifecycle:extensions,com.dji:dji-sdk,['#Other']
android.arch.lifecycle:extensions,com.github.leonardoxh:retrofit2-livedata-adapter,['#MULTI-PROJECT']
android.arch.lifecycle:extensions,com.jincanshen:sky-aac,"['#Programming Language Utilities', '#Android']"
android.arch.lifecycle:extensions,com.lucidchart:android-room_2.11,['#Data Visualization']
android.arch.lifecycle:extensions,com.mapbox.mapboxsdk:mapbox-android-navigation-ui,['#Software Development Kit']
android.arch.lifecycle:extensions,com.mapbox.mapboxsdk:mapbox-android-plugin-locationlayer,['#Software Development Kit']
android.arch.lifecycle:extensions,com.mapbox.mapboxsdk:mapbox-android-plugin-places,['#Software Development Kit']
android.arch.lifecycle:extensions,com.mapbox.mapboxsdk:mapbox-android-plugin-places-v7,['#Software Development Kit']
android.arch.lifecycle:extensions,com.mapbox.mapboxsdk:mapbox-android-plugin-places-v8,['#Software Development Kit']
android.arch.lifecycle:extensions,com.mapbox.mapboxsdk:mapbox-android-telemetry,['#Software Development Kit']
android.arch.lifecycle:extensions,com.mappedin.sdk:mappedin,"['#Programming Language Utilities', '#Android']"
android.arch.lifecycle:extensions,com.pusher:chatkit-android,['#Data Transport']
android.arch.lifecycle:extensions,com.pusher:push-notifications-android,['#Data Transport']
android.arch.lifecycle:extensions,com.snowplowanalytics:snowplow-android-tracker,['#Analytics']
android.arch.lifecycle:extensions,com.uber.autodispose:autodispose-android-archcomponents,['#MULTI-PROJECT']
android.arch.lifecycle:extensions,com.uber.autodispose:autodispose-android-archcomponents-test,['#MULTI-PROJECT']
android.arch.lifecycle:extensions,io.split.client:android-client,['#Software Development Kit']
android.arch.lifecycle:extensions,org.dbtools:workmanager-tools,['#Data Management']
android.arch.lifecycle:extensions,ru.noties:lifebus-arch,['#MULTI-PROJECT']
android.arch.lifecycle:livedata,com.github.leonardoxh:retrofit2-livedata-adapter,['#MULTI-PROJECT']
android.arch.lifecycle:livedata,com.mapbox.mapboxsdk:mapbox-android-plugin-locationlayer,['#Software Development Kit']
android.arch.lifecycle:runtime,com.amazonaws:aws-android-sdk-appsync,['#Cloud Computing']
android.arch.lifecycle:runtime,com.lucidchart:android-room_2.11,['#Data Visualization']
android.arch.lifecycle:runtime,com.mapbox.mapboxsdk:mapbox-android-plugin-locationlayer,['#Software Development Kit']
android.arch.lifecycle:runtime,com.stripe:stripeterminal,['#Payment']
android.arch.lifecycle:runtime,com.trello.rxlifecycle2:rxlifecycle-android-lifecycle,"['#Programming Language Utilities', '#Android']"
android.arch.lifecycle:runtime,com.uber.autodispose:autodispose-android-archcomponents,['#MULTI-PROJECT']
android.arch.lifecycle:runtime,com.uber.autodispose:autodispose-android-archcomponents-test,['#MULTI-PROJECT']
android.arch.lifecycle:runtime,org.dbtools:workmanager-tools,['#Data Management']
android.arch.lifecycle:viewmodel,com.ashokvarma.android:gander,"['#Programming Language Utilities', '#Android']"
android.arch.paging:runtime,com.airbnb.android:epoxy-paging,"['#Programming Language Utilities', '#Android']"
android.arch.paging:runtime,com.ashokvarma.android:gander,"['#Programming Language Utilities', '#Android']"
android.arch.paging:runtime,com.jincanshen:sky-aac,"['#Programming Language Utilities', '#Android']"
android.arch.persistence.room:compiler,com.lucidchart:android-room_2.11,['#Data Visualization']
android.arch.persistence.room:runtime,com.ashokvarma.android:gander,"['#Programming Language Utilities', '#Android']"
android.arch.persistence.room:runtime,com.ashokvarma.android:gander-persistence,"['#Programming Language Utilities', '#Android']"
android.arch.persistence.room:runtime,com.lucidchart:android-room_2.11,['#Data Visualization']
android.arch.persistence.room:runtime,com.mapbox.mapboxsdk:mapbox-android-plugin-places,['#Software Development Kit']
android.arch.persistence.room:runtime,com.mapbox.mapboxsdk:mapbox-android-plugin-places-v7,['#Software Development Kit']
android.arch.persistence.room:runtime,com.mapbox.mapboxsdk:mapbox-android-plugin-places-v8,['#Software Development Kit']
android.arch.persistence.room:runtime,com.stripe:stripeterminal,['#Payment']
android.arch.persistence.room:runtime,org.dbtools:dbtools-room,['#Data Management']
android.arch.persistence.room:runtime,org.dbtools:dbtools-room-jdbc,['#Data Management']
android.arch.persistence.room:runtime,org.dbtools:dbtools-room-sqliteorg,['#Data Management']
android.arch.persistence.room:runtime,org.dbtools:workmanager-tools,['#Data Management']
android.arch.persistence:db,com.squareup.sqldelight:android-driver,"['#Data Management', '#Database', '#RDBMS Databases']"
android.arch.persistence:db,com.squareup.sqldelight:runtime,"['#Data Management', '#Database', '#RDBMS Databases']"
android.arch.persistence:db-framework,com.squareup.sqldelight:android-driver,"['#Data Management', '#Database', '#RDBMS Databases']"
android.arch.work:work-runtime-ktx,com.instana:android-agent-runtime,"['#Data Protocols', '#Servers', '#SOAP']"
android.arch.work:work-runtime-ktx,org.dbtools:workmanager-tools,['#Data Management']
android.commonsware:mergeadapter,com.jdroidframework:jdroid-android,"['#Programming Language Utilities', '#Android']"
android.commonsware:sacklist,com.jdroidframework:jdroid-android,"['#Programming Language Utilities', '#Android']"
android.compatibility:android-support-multidex,com.jdroidframework:jdroid-android,"['#Programming Language Utilities', '#Android']"
android.compatibility:android-support-v4,com.jdroidframework:jdroid-android,"['#Programming Language Utilities', '#Android']"
android.compatibility:android-support-v7-appcompat,com.jdroidframework:support-v7-appcompat,"['#Programming Language Utilities', '#Android']"
android.compatibility:annotations,com.jdroidframework:jdroid-android,"['#Programming Language Utilities', '#Android']"
android.gcm:gcm-server,com.jdroidframework:jdroid-javaweb,"['#Programming Language Utilities', '#Android']"
android.mail:activation,com.jdroidframework:jdroid-java,"['#Programming Language Utilities', '#Android']"
android.mail:additionnal,com.jdroidframework:jdroid-java,"['#Programming Language Utilities', '#Android']"
android.mail:mail,com.jdroidframework:jdroid-java,"['#Programming Language Utilities', '#Android']"
android.support:compatibility-v13,com.github.ehc.tools:DroidCommons,['#Other']
android.support:compatibility-v13,com.github.t3t5u:common-android,['#MULTI-PROJECT']
android.support:compatibility-v13,com.goodow.realtime:realtime-android,['#Documentation']
android.support:compatibility-v13,com.openxcplatform:openxc,['#MULTI-PROJECT']
android.support:compatibility-v13,com.sefford:fraggle,['#Other']
android.support:compatibility-v13,org.roboguice:roboguice,['#Dependency Injection and Aspect-Oriented']
android.support:compatibility-v4,com.fizz-buzz:fb-android-dagger,"['#Programming Language Utilities', '#Android']"
android.support:compatibility-v4,com.futureplatforms.kirin.android:kirin-android,['#Web Frameworks']
android.support:compatibility-v4,com.futureplatforms.kirin:android,['#Web Frameworks']
android.support:compatibility-v4,com.github.devnied.emvnfccard:sample,['#Programming Language Utilities']
android.support:compatibility-v4,com.github.japgolly.android.test:robolectric,['#Test and Quality Management']
android.support:compatibility-v4,com.google.android.apps.common.testing.accessibility.framework:accessibility-test-framework,"['#Test and Quality Management', '#Testing Utilities and Frameworks']"
android.support:compatibility-v4,com.madgag:roboguice,['#Other']
android.support:compatibility-v4,com.microsoftopentechnologies:adal,['#Cloud Computing']
android.support:compatibility-v4,de.akquinet.android.roboject:roboject,['#Dependency Injection and Aspect-Oriented']
android.support:compatibility-v4,de.akquinet.android.roboject:roboject-it,['#Dependency Injection and Aspect-Oriented']
android.support:compatibility-v4,me.tatarka.rxloader:rxloader,"['#Programming Language Utilities', '#Android']"
android.support:compatibility-v4,mobi.liason:loaders,['#Programming Language Utilities']
android.support:compatibility-v4,mobi.liason:mvvm,['#Programming Language Utilities']
android.support:compatibility-v4,org.codeartisans.android-toolbox:android-toolbox,['#Developer Tools']
android.support:compatibility-v4,org.jboss.aerogear:aerogear-android,['#Application and Server Management']
android.support:compatibility-v4,org.jboss.aerogear:aerogear-android-pipe,['#Application and Server Management']
android.support:compatibility-v4,org.mapsforge:Samples,"['#Math and Science Calculation', '#Geo']"
android.support:compatibility-v4,org.mapsforge:mapsforge-map-android-extras,"['#Math and Science Calculation', '#Geo']"
android.support:compatibility-v4,org.mapsforge:mapsforge-samples-android,"['#Math and Science Calculation', '#Geo']"
android.support:compatibility-v4,org.osmdroid:GoogleWrapperSample,"['#Programming Language Utilities', '#Android']"
android.support:compatibility-v4,org.osmdroid:OpenStreetMapViewer,"['#Programming Language Utilities', '#Android']"
android.support:compatibility-v4,org.osmdroid:OpenStreetMapViewer-Forge,"['#Programming Language Utilities', '#Android']"
android.support:compatibility-v4,org.osmdroid:osmdroid-third-party,"['#Programming Language Utilities', '#Android']"
android.support:compatibility-v4,org.roboguice:roboguice,['#Dependency Injection and Aspect-Oriented']
android.support:compatibility-v7-appcompat,com.fizz-buzz:fb-android-dagger,"['#Programming Language Utilities', '#Android']"
android.support:compatibility-v7-appcompat,com.futureplatforms.kirin.android:kirin-android,['#Web Frameworks']
android.support:compatibility-v7-appcompat,com.futureplatforms.kirin:android,['#Web Frameworks']
android.support:compatibility-v7-appcompat,org.androidtransfuse:transfuse,['#Dependency Injection and Aspect-Oriented']
android.support:compatibility-v7-appcompat,org.osmdroid:GoogleWrapperSample,"['#Programming Language Utilities', '#Android']"
android.support:compatibility-v7-appcompat,org.osmdroid:OpenStreetMapViewer-Forge,"['#Programming Language Utilities', '#Android']"
android.support:compatibility-v7-appcompat,org.roboguice:roboguice,['#Dependency Injection and Aspect-Oriented']
android:android,ch.acra:acra,"['#Programming Language Utilities', '#Android']"
android:android,com.alexgilleran:icesoap,['#MULTI-PROJECT']
android:android,com.appnexus.oas.mobilesdk:appnexusoasmobileadsdk,['#Software Development Kit']
android:android,com.appnexus.oas.mobilesdk:appnexusoasmobileadsdk-test,['#Software Development Kit']
android:android,com.appnexus.pricecheck:pricecheck-sdk,"['#Programming Language Utilities', '#Android']"
android:android,com.appnexus.pricecheck:pricecheck-sdk-dfp,"['#Programming Language Utilities', '#Android']"
android:android,com.appnexus.pricecheck:pricecheck-sdk-mopub,"['#Programming Language Utilities', '#Android']"
android:android,com.bazaarvoice.bvandroidsdk:advertising,['#Software Development Kit']
android:android,com.bazaarvoice.bvandroidsdk:common,['#Software Development Kit']
android:android,com.bazaarvoice.bvandroidsdk:conversations,['#Software Development Kit']
android:android,com.bazaarvoice.bvandroidsdk:curations,['#Software Development Kit']
android:android,com.bazaarvoice.bvandroidsdk:recommendations,['#Software Development Kit']
android:android,com.dmitriy-tarasov:android-intents,['#Other']
android:android,com.dmitriy-tarasov:android-intents-demo,['#Other']
android:android,com.dmitriy-tarasov:android-intents-parent,['#Other']
android:android,com.feedhenry:fh-android-sdk,['#Web Frameworks']
android:android,com.feedhenry:fh-android-sdk-parent,['#Web Frameworks']
android:android,com.feedhenry:fh-android-sdk-test,['#Web Frameworks']
android:android,com.fizz-buzz:fb-android-dagger,"['#Programming Language Utilities', '#Android']"
android:android,com.futureplatforms.kirin.android:kirin-android,['#Web Frameworks']
android:android,com.futureplatforms.kirin:android,['#Web Frameworks']
android:android,com.github.ehc.tools:DroidCommons,['#Other']
android:android,com.github.ehc.tools:faas,['#Other']
android:android,com.github.japgolly.android.test:robolectric,['#Test and Quality Management']
android:android,com.github.japgolly.android.test:test_utils,['#Test and Quality Management']
android:android,com.github.kevinsawicki:android-pusher,"['#Data Protocols', '#Clients', '#HTTP']"
android:android,com.github.kleinerhacker:android-gif-library,"['#Programming Language Utilities', '#Android']"
android:android,com.github.lwfwind.automation:android-automation-library,"['#Test and Quality Management', '#Testing Utilities and Frameworks']"
android:android,com.github.t3t5u:common-android,['#MULTI-PROJECT']
android:android,com.github.viapp:httpasyncclient-android,"['#Programming Language Utilities', '#Android']"
android:android,com.github.viapp:httpclient-android,"['#Programming Language Utilities', '#Android']"
android:android,com.github.viapp:httpcore-nio-android,"['#Programming Language Utilities', '#Android']"
android:android,com.google.android.apps.common.testing.accessibility.framework:accessibility-test-framework,"['#Test and Quality Management', '#Testing Utilities and Frameworks']"
android:android,com.google.api-client:google-api-client-android,"['#Data Protocols', '#Clients']"
android:android,com.google.http-client:google-http-client-android,"['#Data Protocols', '#Clients', '#HTTP']"
android:android,com.guerwan:transitionbackport,['#Other']
android:android,com.guerwan:transitionbackportsample,['#Other']
android:android,com.iodesystems.android:views,"['#Programming Language Utilities', '#Android']"
android:android,com.jayway.android.robotium:robotium-solo,['#Test and Quality Management']
android:android,com.jdroidframework:jdroid-android,"['#Programming Language Utilities', '#Android']"
android:android,com.mapzen.android:lost,['#Software Development Kit']
android:android,com.mapzen.android:lost-sample,['#Software Development Kit']
android:android,com.microsoft.aad:adal,"['#Security', '#Authentication']"
android:android,com.microsoftopentechnologies:adal,['#Cloud Computing']
android:android,com.qozix:TileView,['#GUI']
android:android,com.sefford:fraggle,['#Other']
android:android,com.utest:apphance-prod,"['#Test and Quality Management', '#Testing Utilities and Frameworks']"
android:android,com.xiaomi.infra.galaxy:galaxy-fds-sdk-android,['#Other']
android:android,de.akquinet.android.androlog:androlog,['#Logging']
android:android,de.akquinet.android.androlog:androlog-it,['#Logging']
android:android,de.akquinet.android.androlog:androlog-project,['#Logging']
android:android,fi.gekkio.roboticchameleon:robotic-chameleon,"['#Programming Language Utilities', '#Android']"
android:android,fi.gekkio.roboticchameleon:robotic-chameleon-tests,"['#Programming Language Utilities', '#Android']"
android:android,fr.avianey:bolts-android-api,"['#Programming Language Utilities', '#Android']"
android:android,io.joynr.android:robolectric-integration-tests,"['#Programming Language Utilities', '#Android']"
android:android,io.joynr.android:robolectric-unittests,"['#Programming Language Utilities', '#Android']"
android:android,io.joynr.examples:android-location-consumer,['#Sample-Demo-Example']
android:android,io.joynr.examples:android-location-provider,['#Sample-Demo-Example']
android:android,it.tidalwave.bluebill.android:bluebill-mobile-android,"['#Programming Language Utilities', '#Android']"
android:android,it.tidalwave.bluebill.android:bluebill-mobile-android-plugin-xenocanto,"['#Programming Language Utilities', '#Android']"
android:android,me.tatarka.rxloader:rxloader,"['#Programming Language Utilities', '#Android']"
android:android,net.anzix.android:callcosts,"['#Programming Language Utilities', '#Android']"
android:android,net.hockeyapp.android:HockeySDK,"['#Programming Language Utilities', '#Android']"
android:android,org.codeartisans.android-toolbox:android-toolbox,['#Developer Tools']
android:android,org.jboss.aerogear:aerogear-android-auth,['#Application and Server Management']
